ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value
TJK,Tajikistan,XA:6495,TJK - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2010,5.3
TJK,Tajikistan,XA:6495,TJK - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2011,8.5
TJK,Tajikistan,XA:6495,TJK - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2016,92.8
TJK,Tajikistan,XA:6495,TJK - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2016,17.3
TJK,Tajikistan,XA:6495,TJK - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_CHILD,Contingency: Children/households receiving child/family cash benefits,2016,6.4
TJK,Tajikistan,XA:6495,TJK - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2016,16.2
TJK,Tajikistan,XA:6495,TJK - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2016,18.2
TJK,Tajikistan,XA:6495,TJK - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_MAT,Contingency: Mothers with newborns receiving maternity benefits,2016,59.5
TLS,Timor-Leste,XA:6604,TLS - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2016,89.7
TLS,Timor-Leste,XA:6604,TLS - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2016,21.3
TLS,Timor-Leste,XA:6604,TLS - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_CHILD,Contingency: Children/households receiving child/family cash benefits,2016,30.7
TLS,Timor-Leste,XA:6604,TLS - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2016,83.9
TLS,Timor-Leste,XA:6604,TLS - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2016,95.1
TON,Tonga,XA:6497,TON - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2000,1
TON,Tonga,XA:6497,TON - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2012,1
TTO,Trinidad and Tobago,XA:6606,TTO - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2000,45
TTO,Trinidad and Tobago,XA:6606,TTO - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_INJ,Contingency: Employed covered in the event of work injury,2006,65.5
TTO,Trinidad and Tobago,XA:6606,TTO - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2009,98.4
TUN,Tunisia,XA:6444,TUN - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2000,34
TUN,Tunisia,XA:6444,TUN - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_INJ,Contingency: Employed covered in the event of work injury,2004,36.4
TUN,Tunisia,XA:6444,TUN - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2008,3
TUN,Tunisia,XA:6444,TUN - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2015,33.8
TUN,Tunisia,XA:6444,TUN - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2016,5.1
TUN,Tunisia,XA:6444,TUN - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2017,54
TUN,Tunisia,XA:6444,TUN - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2017,5.2
TUN,Tunisia,XA:6444,TUN - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_CHILD,Contingency: Children/households receiving child/family cash benefits,2017,48.3
TUN,Tunisia,XA:6444,TUN - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2017,7.9
TUN,Tunisia,XA:6444,TUN - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2017,2.6
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2000,55
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2004,8.7
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2005,5.4
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2007,4.3
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2009,7.9
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2010,6.3
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_INJ,Contingency: Employed covered in the event of work injury,2010,38.6
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2011,6.5
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2013,100
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2013,5.1
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2013,1.4
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2013,9
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2013,1.6
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2013,1.3
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2013,1
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2014,100
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2014,5.4
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2014,1.4
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2014,9.6
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2014,1.6
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2014,1.4
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2014,1.1
TUR,Turkey,XA:6608,TUR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2016,5
TUV,Tuvalu,XA:6499,TUV - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2000,15
TZA,"Tanzania, United Republic of",XA:6501,TZA - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2000,1
TZA,"Tanzania, United Republic of",XA:6501,TZA - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_INJ,Contingency: Employed covered in the event of work injury,2007,1.6
TZA,"Tanzania, United Republic of",XA:6501,TZA - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2016,3.2
TZA,"Tanzania, United Republic of",XA:6501,TZA - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_MAT,Contingency: Mothers with newborns receiving maternity benefits,2016,0.3
UGA,Uganda,XA:6614,UGA - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2000,1
UGA,Uganda,XA:6614,UGA - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_TOTAL,Contingency: Population covered by at least one social protection benefit,2016,2.9
UGA,Uganda,XA:6614,UGA - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2016,6.6
UGA,Uganda,XA:6614,UGA - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2016,0
UGA,Uganda,XA:6614,UGA - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_VULN,Contingency: Vulnerable persons covered by social assistance,2016,0.6
UGA,Uganda,XA:6614,UGA - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2017,7.8
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2000,92
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2000,23.6
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2005,40.3
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2007,34.4
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2009,26.2
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2010,18.7
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2011,21.3
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2015,21.9
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2016,91.9
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_MAT,Contingency: Mothers with newborns receiving maternity benefits,2016,100
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_TOTAL,Contingency: Population covered by at least one social protection benefit,2018,73
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2018,96
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2018,100
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2018,17
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_CHILD,Contingency: Children/households receiving child/family cash benefits,2018,100
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_POOR,Contingency: Poor persons covered by social protection systems,2018,43
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_VULN,Contingency: Vulnerable persons covered by social assistance,2018,39
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2018,15
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2018,19
UKR,Ukraine,XA:6446,UKR - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_MAT,Contingency: Mothers with newborns receiving maternity benefits,2018,100
URY,Uruguay,XA:6503,URY - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2000,62
URY,Uruguay,XA:6503,URY - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2000,15.6
URY,Uruguay,XA:6503,URY - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2005,9.3
URY,Uruguay,XA:6503,URY - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2007,12.5
URY,Uruguay,XA:6503,URY - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_INJ,Contingency: Employed covered in the event of work injury,2008,54.7
URY,Uruguay,XA:6503,URY - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2009,21.3
URY,Uruguay,XA:6503,URY - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2010,22.4
URY,Uruguay,XA:6503,URY - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2011,25.4
URY,Uruguay,XA:6503,URY - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_TOTAL,Contingency: Population covered by at least one social protection benefit,2016,94.5
URY,Uruguay,XA:6503,URY - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2016,76.5
URY,Uruguay,XA:6503,URY - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2016,94.5
URY,Uruguay,XA:6503,URY - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2016,30.1
URY,Uruguay,XA:6503,URY - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_CHILD,Contingency: Children/households receiving child/family cash benefits,2016,66.2
